RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Size Right X [px]	Pupil Size Right Y [px]	Pupil Diameter Right [mm]	Pupil Size Left X [px]	Pupil Size Left Y [px]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	AOI Name Right	AOI Name Left	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Port Status
1096000.2	14:20:54:126	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	4	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096016.8	14:20:54:142	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	4	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096033.5	14:20:54:159	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	4	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096050.1	14:20:54:176	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	4	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096066.8	14:20:54:193	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Saccade	2	3	0	0	0	19	19	3.4	0	0	1072.6	662.8	-	object2	0	0	0	0	0.2	-1	0	0	0	-21.4	18.3	604.4	0	0	1454.6	658.1	0
1096083.5	14:20:54:209	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Fixation	2	3	0	0	0	19.1	19.1	3.4	0	0	979.7	556.3	-	object2	0	0	0	0	0.3	-1	0	0	0	-21.4	18.3	605.5	0	0	1455.4	656.9	0
1096100.1	14:20:54:226	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Fixation	2	3	0	0	0	18.7	18.7	3.4	0	0	990.7	563	-	object2	0	0	0	0	0.2	-1	0	0	0	-21.4	18.3	604.6	0	0	1455.4	657.1	0
1096116.8	14:20:54:242	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Fixation	2	3	0	0	0	18.8	18.8	3.4	0	0	988.9	592.9	-	object2	0	0	0	0	0.2	-1	0	0	0	-21.4	18.3	604.2	0	0	1455.6	657.5	0
1096133.5	14:20:54:259	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Fixation	2	3	0	0	0	18.8	18.8	3.4	0	0	987.3	588.2	-	object2	0	0	0	0	0.2	-1	0	0	0	-21.4	18.3	603.6	0	0	1455.8	657.4	0
1096150.1	14:20:54:276	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Fixation	2	3	0	0	0	18.8	18.8	3.4	0	0	985	585.5	-	object2	0	0	0	0	0.2	-1	0	0	0	-21.5	18.3	603.2	0	0	1456.2	657.2	0
1096166.8	14:20:54:292	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Fixation	2	3	0	0	0	19	19	3.4	0	0	988.5	576.7	-	object2	0	0	0	0	0.2	-1	0	0	0	-21.5	18.3	603.4	0	0	1456.3	656.9	0
1096183.4	14:20:54:309	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096200.1	14:20:54:326	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096216.7	14:20:54:342	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096233.4	14:20:54:359	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096250.1	14:20:54:376	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096266.7	14:20:54:392	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096283.4	14:20:54:409	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096300	14:20:54:426	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Blink	Blink	2	5	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096316.7	14:20:54:442	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Saccade	Blink	3	5	19.3	19.3	4	0	0	0	955.4	380.4	0	0	object2	-	0	0.3	-0.9	0	0	0	42.2	16.3	631.3	0	0	0	1131.8	669.6	0	0	0
1096333.4	14:20:54:459	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	18.9	18.9	3.9	0	0	0	970.8	511.5	0	0	object2	-	0	0.3	-1	0	0	0	39.3	15.2	590.2	0	0	0	1131.8	670.1	0	0	0
1096350	14:20:54:476	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19.1	19.1	3.8	0	0	0	961.4	501.1	0	0	object2	-	0	0.3	-1	0	0	0	40.6	15.7	607.9	0	0	0	1131.5	670.3	0	0	0
1096366.7	14:20:54:492	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19.1	19.1	3.8	0	0	0	973.9	507.6	0	0	object2	-	0	0.3	-1	0	0	0	40.3	15.5	603.4	0	0	0	1131.5	670.5	0	0	0
1096383.3	14:20:54:509	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19.2	19.2	3.7	0	0	0	963.5	507	0	0	object2	-	0	0.3	-1	0	0	0	40.8	15.7	610	0	0	0	1131.5	670.6	0	0	0
1096400	14:20:54:526	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	18.8	18.8	3.7	0	0	0	964.3	500.9	0	0	object2	-	0	0.3	-1	0	0	0	41	15.8	612.9	0	0	0	1131.5	670.4	0	0	0
1096416.7	14:20:54:542	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19.2	19.2	3.7	0	0	0	969.3	506.2	0	0	object2	-	0	0.3	-1	0	0	0	40.5	15.6	606.9	0	0	0	1131.5	670.5	0	0	0
1096433.3	14:20:54:559	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	18.9	18.9	3.6	0	0	0	963.9	494.3	0	0	object2	-	0	0.3	-1	0	0	0	41.1	15.8	614.2	0	0	0	1131.5	670.2	0	0	0
1096450	14:20:54:576	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	18.9	18.9	3.6	0	0	0	969.2	495	0	0	object2	-	0	0.3	-1	0	0	0	41.1	15.8	613.8	0	0	0	1131.3	670.2	0	0	0
1096466.6	14:20:54:592	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	18.7	18.7	3.6	0	0	0	964.5	487.5	0	0	object2	-	0	0.3	-1	0	0	0	41.6	16.1	622.2	0	0	0	1131.5	670.1	0	0	0
1096483.3	14:20:54:609	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19	19	3.6	0	0	0	967.8	484.8	0	0	object2	-	0	0.3	-1	0	0	0	41.2	15.9	616.2	0	0	0	1131.5	670.1	0	0	0
1096500	14:20:54:626	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19	19	3.6	0	0	0	970	492.6	0	0	object2	-	0	0.3	-1	0	0	0	41	15.9	613.9	0	0	0	1131.6	670	0	0	0
1096516.6	14:20:54:642	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	18.8	18.8	3.6	0	0	0	968.3	483.7	0	0	object2	-	0	0.3	-1	0	0	0	41.7	16.2	624.3	0	0	0	1131.5	669.9	0	0	0
1096533.3	14:20:54:659	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19	19	3.5	0	0	0	972.2	485.7	0	0	object2	-	0	0.3	-1	0	0	0	41.2	16.1	618	0	0	0	1131.7	669.8	0	0	0
1096549.9	14:20:54:676	Trial011	Pic2.jpg	0	1998.4	P04	Cyan	25.9	Eye	Fixation	Blink	3	5	19.2	19.2	3.6	0	0	0	967.3	477.2	0	0	object2	-	0	0.3	-1	0	0	0	41.8	16.3	626.1	0	0	0	1132	669.7	0	0	0
1096566.7	14:20:54:693	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	19.1	19.1	3.6	0	0	0	968.5	477.8	0	0	fixation	-	0	0.3	-1	0	0	0	41.3	16.2	620.9	0	0	0	1132.3	669.7	0	0	0
1096583.3	14:20:54:710	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.9	18.9	3.6	0	0	0	971.4	474	0	0	fixation	-	0	0.3	-1	0	0	0	41.3	16.1	620.8	0	0	0	1132.4	669.6	0	0	0
1096599.9	14:20:54:726	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.8	18.8	3.5	0	0	0	974.8	473.5	0	0	fixation	-	0	0.3	-1	0	0	0	41.1	16.1	619.3	0	0	0	1132.5	669.7	0	0	0
1096616.7	14:20:54:743	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.9	18.9	3.5	0	0	0	985.4	475.1	0	0	fixation	-	0	0.3	-1	0	0	0	41	16	617.9	0	0	0	1132.6	669.9	0	0	0
1096633.3	14:20:54:760	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.8	18.8	3.5	0	0	0	992.4	477.5	0	0	fixation	-	0	0.3	-1	0	0	0	40.8	16	616.4	0	0	0	1132.9	670	0	0	0
1096649.9	14:20:54:776	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.8	18.8	3.5	0	0	0	987.3	479.5	0	0	fixation	-	0	0.3	-1	0	0	0	40.7	16	615.1	0	0	0	1133.3	669.9	0	0	0
1096666.6	14:20:54:793	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.7	18.7	3.5	0	0	0	988.3	479.6	0	0	fixation	-	0	0.3	-1	0	0	0	40.8	16	617	0	0	0	1133.6	669.8	0	0	0
1096683.3	14:20:54:810	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.6	18.6	3.5	0	0	0	982.5	483.8	0	0	fixation	-	0	0.3	-1	0	0	0	40.9	16.1	619.1	0	0	0	1134	670	0	0	0
1096700	14:20:54:826	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	1	1	18.4	18.4	3.5	0	0	0	991.5	481.8	0	0	fixation	-	0	0.3	-1	0	0	0	40.4	16	613.6	0	0	0	1134.3	669.6	0	0	0
1096716.6	14:20:54:843	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096733.3	14:20:54:860	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096750	14:20:54:876	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096766.6	14:20:54:893	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096783.2	14:20:54:909	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096800	14:20:54:926	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096816.6	14:20:54:943	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096833.3	14:20:54:960	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096849.9	14:20:54:976	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096866.6	14:20:54:993	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096883.2	14:20:55:009	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096899.9	14:20:55:026	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096916.6	14:20:55:043	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096933.2	14:20:55:059	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096949.9	14:20:55:076	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096966.5	14:20:55:093	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096983.2	14:20:55:109	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096999.9	14:20:55:126	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097016.5	14:20:55:143	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097033.2	14:20:55:159	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097049.8	14:20:55:176	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097066.5	14:20:55:193	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097083.2	14:20:55:209	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097099.8	14:20:55:226	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097116.5	14:20:55:243	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	1	1	19.4	19.4	3.5	0	0	0	987.2	477.1	0	0	fixation	-	0	0.3	-1	0	0	0	43	16.8	651.7	0	0	0	1134	671	0	0	0
1097133.1	14:20:55:259	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	-	Blink	-	1	19.8	19.8	3.6	18.4	18.4	3.4	1008.6	491.6	1026.5	545.6	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.8	614.1	-22.5	18.3	606	1133.7	670.7	1460.1	656.5	0
1097149.8	14:20:55:276	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	-	Blink	-	2	19.9	19.9	3.6	0	0	0	1007.4	510.5	0	0	fixation	-	0	0.3	-1	0	0	0	40.2	15.7	610	0	0	0	1134	671.1	0	0	0
1097166.4	14:20:55:293	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097183.1	14:20:55:309	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097199.7	14:20:55:326	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097216.4	14:20:55:343	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097233	14:20:55:359	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097249.7	14:20:55:376	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097266.3	14:20:55:393	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097283	14:20:55:409	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097299.7	14:20:55:426	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	2	2	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097316.4	14:20:55:443	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Blink	2	2	20.7	20.7	3.6	0	0	0	1016.9	555.2	0	0	fixation	-	0	0.2	-1	0	0	0	40.3	15.9	610.8	0	0	0	1133.4	670.6	0	0	0
1097333	14:20:55:459	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.7	20.7	3.6	20.5	20.5	3.5	1022.4	489.2	1029.9	562.1	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.9	612.7	-22.2	18.4	603.6	1133.2	669.9	1459.5	656.2	0
1097349.7	14:20:55:476	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.7	20.7	3.7	20.3	20.3	3.5	1014.8	499.9	1007.3	552.3	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.8	612.6	-22.2	18.3	603.4	1133.2	670.4	1459.7	656.4	0
1097366.4	14:20:55:493	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.7	20.7	3.7	20.3	20.3	3.5	1023.7	508.4	1018.4	552.5	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.8	611.9	-22.2	18.3	603.7	1132.8	670.8	1459.5	656.7	0
1097383	14:20:55:509	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.8	20.8	3.7	20.3	20.3	3.6	1020.6	506.1	1012.7	551.1	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.7	611.2	-22.2	18.2	603.7	1132.9	670.8	1459.5	656.9	0
1097399.7	14:20:55:526	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.8	20.8	3.7	20.1	20.1	3.6	1026.2	500.1	1014.9	552.2	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.7	611.3	-22.2	18.2	603.7	1132.7	670.8	1459.4	657	0
1097416.4	14:20:55:543	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.9	20.9	3.8	19.9	19.9	3.6	1030	500.5	1023.2	547.6	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.7	610.9	-22.2	18.2	604.1	1132.4	671	1459.1	657	0
1097433	14:20:55:559	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.7	20.7	3.8	20.3	20.3	3.6	1030.9	501.2	1018.2	548.4	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.6	611	-22.2	18.2	604.3	1132.3	671	1459.2	657.1	0
1097449.7	14:20:55:576	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.7	20.7	3.8	20.1	20.1	3.6	1030.2	505.7	1024.8	547.2	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.7	610.9	-22.2	18.2	604.6	1132.4	671.1	1459	657.1	0
1097466.3	14:20:55:593	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.6	20.6	3.8	20.3	20.3	3.6	1029.5	503.4	1024	545.3	fixation	fixation	0	0.3	-1	0	0.3	-1	40.6	15.7	611.2	-22.2	18.3	604.8	1132.3	670.9	1459	656.9	0
1097483	14:20:55:609	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	20.7	20.7	3.8	20.2	20.2	3.6	1029.3	504.8	1027.1	544.9	fixation	fixation	0	0.3	-1	0	0.3	-1	40.5	15.7	610.8	-22.1	18.3	604.7	1132.3	671	1458.9	656.9	0
1097499.7	14:20:55:626	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Fixation	Fixation	2	1	21	21	3.8	20.5	20.5	3.6	1027	508.3	1024.9	549.7	fixation	fixation	0	0.3	-1	0	0.2	-1	40.4	15.7	610.3	-22.1	18.3	604	1132.7	671	1458.8	657.1	0
1097516.3	14:20:55:643	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097533	14:20:55:659	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097549.7	14:20:55:676	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097566.3	14:20:55:692	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097582.9	14:20:55:709	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097599.6	14:20:55:726	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097616.2	14:20:55:742	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097632.9	14:20:55:759	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097649.5	14:20:55:776	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097666.2	14:20:55:792	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097682.9	14:20:55:809	Trial012	Fixation.png	0	2000.4	P04	Cyan	30	Eye	Blink	Blink	3	3	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
